,Year,Quarter,Month,Day,% Units Market Share,% Units Market Share R12M
3503,2008,Qtr 3,August,4,0.0%,0.00%
3504,2008,Qtr 3,August,5,0.0%,0.00%
3505,2008,Qtr 3,August,6,0.0%,0.00%
3506,2008,Qtr 3,August,7,0.0%,0.00%
3507,2008,Qtr 3,August,8,0.0%,0.00%
3508,2008,Qtr 3,August,9,0.0%,0.00%
3509,2008,Qtr 3,August,10,0.0%,0.00%
3510,2008,Qtr 3,August,11,0.0%,0.00%
3511,2008,Qtr 3,August,12,0.0%,0.00%
3512,2008,Qtr 3,August,13,0.0%,0.00%
3513,2008,Qtr 3,August,14,0.0%,0.00%
3514,2008,Qtr 3,August,15,0.0%,0.00%
3515,2008,Qtr 3,August,16,0.0%,0.00%
3516,2008,Qtr 3,August,17,0.0%,0.00%
3517,2008,Qtr 3,August,18,0.0%,0.00%
3518,2008,Qtr 3,August,19,0.0%,0.00%
3519,2008,Qtr 3,August,20,0.0%,0.00%
3520,2008,Qtr 3,August,21,0.0%,0.00%
3521,2008,Qtr 3,August,22,0.0%,0.00%
3522,2008,Qtr 3,August,23,0.0%,0.00%
3523,2008,Qtr 3,August,24,0.0%,0.00%
3524,2008,Qtr 3,August,25,0.0%,0.00%
3525,2008,Qtr 3,August,26,0.0%,0.00%
3526,2008,Qtr 3,August,27,0.0%,0.00%
3527,2008,Qtr 3,August,28,0.0%,0.00%
3528,2008,Qtr 3,August,29,0.0%,0.00%
3529,2008,Qtr 3,August,30,0.0%,0.00%
3530,2008,Qtr 3,August,31,0.0%,0.00%
3531,2008,Qtr 3,September,1,0.0%,0.00%
3532,2008,Qtr 3,September,2,0.0%,0.00%
3533,2008,Qtr 3,September,3,0.0%,0.00%
3534,2008,Qtr 3,September,4,0.0%,0.00%
3535,2008,Qtr 3,September,5,0.0%,0.00%
3536,2008,Qtr 3,September,6,0.0%,0.00%
3537,2008,Qtr 3,September,7,0.0%,0.00%
3538,2008,Qtr 3,September,8,0.0%,0.00%
3539,2008,Qtr 3,September,9,0.0%,0.00%
3540,2008,Qtr 3,September,10,0.0%,0.00%
3541,2008,Qtr 3,September,11,0.0%,0.00%
3542,2008,Qtr 3,September,12,0.0%,0.00%
3543,2008,Qtr 3,September,13,0.0%,0.00%
3544,2008,Qtr 3,September,14,0.0%,0.00%
3545,2008,Qtr 3,September,15,0.0%,0.00%
3546,2008,Qtr 3,September,16,0.0%,0.00%
3547,2008,Qtr 3,September,17,0.0%,0.00%
3548,2008,Qtr 3,September,18,0.0%,0.00%
3549,2008,Qtr 3,September,19,0.0%,0.00%
3550,2008,Qtr 3,September,20,0.0%,0.00%
3551,2008,Qtr 3,September,21,0.0%,0.00%
3552,2008,Qtr 3,September,22,0.0%,0.00%
3553,2008,Qtr 3,September,23,0.0%,0.00%
3554,2008,Qtr 3,September,24,0.0%,0.00%
3555,2008,Qtr 3,September,25,0.0%,0.00%
3556,2008,Qtr 3,September,26,0.0%,0.00%
3557,2008,Qtr 3,September,27,0.0%,0.00%
3558,2008,Qtr 3,September,28,0.0%,0.00%
3559,2008,Qtr 3,September,29,0.0%,0.00%
3560,2008,Qtr 3,September,30,0.0%,0.00%
3561,2008,Qtr 4,October,1,0.0%,0.00%
3562,2008,Qtr 4,October,2,0.0%,0.00%
3563,2008,Qtr 4,October,3,0.0%,0.00%
3564,2008,Qtr 4,October,4,0.0%,0.00%
3565,2008,Qtr 4,October,5,0.0%,0.00%
3566,2008,Qtr 4,October,6,0.0%,0.00%
3567,2008,Qtr 4,October,7,0.0%,0.00%
3568,2008,Qtr 4,October,8,0.0%,0.00%
3569,2008,Qtr 4,October,9,0.0%,0.00%
3570,2008,Qtr 4,October,10,0.0%,0.00%
3571,2008,Qtr 4,October,11,0.0%,0.00%
3572,2008,Qtr 4,October,12,0.0%,0.00%
3573,2008,Qtr 4,October,13,0.0%,0.00%
3574,2008,Qtr 4,October,14,0.0%,0.00%
3575,2008,Qtr 4,October,15,0.0%,0.00%
3576,2008,Qtr 4,October,16,0.0%,0.00%
3577,2008,Qtr 4,October,17,0.0%,0.00%
3578,2008,Qtr 4,October,18,0.0%,0.00%
3579,2008,Qtr 4,October,19,0.0%,0.00%
3580,2008,Qtr 4,October,20,0.0%,0.00%
3581,2008,Qtr 4,October,21,0.0%,0.00%
3582,2008,Qtr 4,October,22,0.0%,0.00%
3583,2008,Qtr 4,October,23,0.0%,0.00%
3584,2008,Qtr 4,October,24,0.0%,0.00%
3585,2008,Qtr 4,October,25,0.0%,0.00%
3586,2008,Qtr 4,October,26,0.0%,0.00%
3587,2008,Qtr 4,October,27,0.0%,0.00%
3588,2008,Qtr 4,October,28,0.0%,0.00%
3589,2008,Qtr 4,October,29,0.0%,0.00%
3590,2008,Qtr 4,October,30,0.0%,0.00%
3591,2008,Qtr 4,October,31,0.0%,0.00%
3592,2008,Qtr 4,November,1,0.0%,0.00%
3593,2008,Qtr 4,November,2,0.0%,0.00%
3594,2008,Qtr 4,November,3,0.0%,0.00%
3595,2008,Qtr 4,November,4,0.0%,0.00%
3596,2008,Qtr 4,November,5,0.0%,0.00%
3597,2008,Qtr 4,November,6,0.0%,0.00%
3598,2008,Qtr 4,November,7,0.0%,0.00%
3599,2008,Qtr 4,November,8,0.0%,0.00%
3600,2008,Qtr 4,November,9,0.0%,0.00%
3601,2008,Qtr 4,November,10,0.0%,0.00%
3602,2008,Qtr 4,November,11,0.0%,0.00%
3603,2008,Qtr 4,November,12,0.0%,0.00%
3604,2008,Qtr 4,November,13,0.0%,0.00%
3605,2008,Qtr 4,November,14,0.0%,0.00%
3606,2008,Qtr 4,November,15,0.0%,0.00%
3607,2008,Qtr 4,November,16,0.0%,0.00%
3608,2008,Qtr 4,November,17,0.0%,0.00%
3609,2008,Qtr 4,November,18,0.0%,0.00%
3610,2008,Qtr 4,November,19,0.0%,0.00%
3611,2008,Qtr 4,November,20,0.0%,0.00%
3612,2008,Qtr 4,November,21,0.0%,0.00%
3613,2008,Qtr 4,November,22,0.0%,0.00%
3614,2008,Qtr 4,November,23,0.0%,0.00%
3615,2008,Qtr 4,November,24,0.0%,0.00%
3616,2008,Qtr 4,November,25,0.0%,0.00%
3617,2008,Qtr 4,November,26,0.0%,0.00%
3618,2008,Qtr 4,November,27,0.0%,0.00%
3619,2008,Qtr 4,November,28,0.0%,0.00%
3620,2008,Qtr 4,November,29,0.0%,0.00%
3621,2008,Qtr 4,November,30,0.0%,0.00%
3622,2008,Qtr 4,December,1,0.0%,0.00%
3623,2008,Qtr 4,December,2,0.0%,0.00%
3624,2008,Qtr 4,December,3,0.0%,0.00%
3625,2008,Qtr 4,December,4,0.0%,0.00%
3626,2008,Qtr 4,December,5,0.0%,0.00%
3627,2008,Qtr 4,December,6,0.0%,0.00%
3628,2008,Qtr 4,December,7,0.0%,0.00%
3629,2008,Qtr 4,December,8,0.0%,0.00%
3630,2008,Qtr 4,December,9,0.0%,0.00%
3631,2008,Qtr 4,December,10,0.0%,0.00%
3632,2008,Qtr 4,December,11,0.0%,0.00%
3633,2008,Qtr 4,December,12,0.0%,0.00%
3634,2008,Qtr 4,December,13,0.0%,0.00%
3635,2008,Qtr 4,December,14,0.0%,0.00%
3636,2008,Qtr 4,December,15,0.0%,0.00%
3637,2008,Qtr 4,December,16,0.0%,0.00%
3638,2008,Qtr 4,December,17,0.0%,0.00%
3639,2008,Qtr 4,December,18,0.0%,0.00%
3640,2008,Qtr 4,December,19,0.0%,0.00%
3641,2008,Qtr 4,December,20,0.0%,0.00%
3642,2008,Qtr 4,December,21,0.0%,0.00%
3643,2008,Qtr 4,December,22,0.0%,0.00%
3644,2008,Qtr 4,December,23,0.0%,0.00%
3645,2008,Qtr 4,December,24,0.0%,0.00%
3646,2008,Qtr 4,December,25,0.0%,0.00%
3647,2008,Qtr 4,December,26,0.0%,0.00%
3648,2008,Qtr 4,December,27,0.0%,0.00%
3649,2008,Qtr 4,December,28,0.0%,0.00%
3650,2008,Qtr 4,December,29,0.0%,0.00%
3651,2008,Qtr 4,December,30,0.0%,0.00%
3652,2008,Qtr 4,December,31,0.0%,0.00%
3653,2009,Qtr 1,January,1,0.0%,0.00%
3654,2009,Qtr 1,January,2,0.0%,0.00%
3655,2009,Qtr 1,January,3,0.0%,0.00%
3656,2009,Qtr 1,January,4,0.0%,0.00%
3657,2009,Qtr 1,January,5,0.0%,0.00%
3658,2009,Qtr 1,January,6,0.0%,0.00%
3659,2009,Qtr 1,January,7,0.0%,0.00%
3660,2009,Qtr 1,January,8,0.0%,0.00%
3661,2009,Qtr 1,January,9,0.0%,0.00%
3662,2009,Qtr 1,January,10,0.0%,0.00%
3663,2009,Qtr 1,January,11,0.0%,0.00%
3664,2009,Qtr 1,January,12,0.0%,0.00%
3665,2009,Qtr 1,January,13,0.0%,0.00%
3666,2009,Qtr 1,January,14,0.0%,0.00%
3667,2009,Qtr 1,January,15,0.0%,0.00%
3668,2009,Qtr 1,January,16,0.0%,0.00%
3669,2009,Qtr 1,January,17,0.0%,0.00%
3670,2009,Qtr 1,January,18,0.0%,0.00%
3671,2009,Qtr 1,January,19,0.0%,0.00%
3672,2009,Qtr 1,January,20,0.0%,0.00%
3673,2009,Qtr 1,January,21,0.0%,0.00%
3674,2009,Qtr 1,January,22,0.0%,0.00%
3675,2009,Qtr 1,January,23,0.0%,0.00%
3676,2009,Qtr 1,January,24,0.0%,0.00%
3677,2009,Qtr 1,January,25,0.0%,0.00%
3678,2009,Qtr 1,January,26,0.0%,0.00%
3679,2009,Qtr 1,January,27,0.0%,0.00%
3680,2009,Qtr 1,January,28,0.0%,0.00%
3681,2009,Qtr 1,January,29,0.0%,0.00%
3682,2009,Qtr 1,January,30,0.0%,0.00%
3683,2009,Qtr 1,January,31,0.0%,0.00%
3684,2009,Qtr 1,February,1,0.0%,0.00%
3685,2009,Qtr 1,February,2,0.0%,0.00%
3686,2009,Qtr 1,February,3,0.0%,0.00%
3687,2009,Qtr 1,February,4,0.0%,0.00%
3688,2009,Qtr 1,February,5,0.0%,0.00%
3689,2009,Qtr 1,February,6,0.0%,0.00%
3690,2009,Qtr 1,February,7,0.0%,0.00%
3691,2009,Qtr 1,February,8,0.0%,0.00%
3692,2009,Qtr 1,February,9,0.0%,0.00%
3693,2009,Qtr 1,February,10,0.0%,0.00%
3694,2009,Qtr 1,February,11,0.0%,0.00%
3695,2009,Qtr 1,February,12,0.0%,0.00%
3696,2009,Qtr 1,February,13,0.0%,0.00%
3697,2009,Qtr 1,February,14,0.0%,0.00%
3698,2009,Qtr 1,February,15,0.0%,0.00%
3699,2009,Qtr 1,February,16,0.0%,0.00%
3700,2009,Qtr 1,February,17,0.0%,0.00%
3701,2009,Qtr 1,February,18,0.0%,0.00%
3702,2009,Qtr 1,February,19,0.0%,0.00%
3703,2009,Qtr 1,February,20,0.0%,0.00%
3704,2009,Qtr 1,February,21,0.0%,0.00%
3705,2009,Qtr 1,February,22,0.0%,0.00%
3706,2009,Qtr 1,February,23,0.0%,0.00%
3707,2009,Qtr 1,February,24,0.0%,0.00%
3708,2009,Qtr 1,February,25,0.0%,0.00%
3709,2009,Qtr 1,February,26,0.0%,0.00%
3710,2009,Qtr 1,February,27,0.0%,0.00%
3711,2009,Qtr 1,February,28,0.0%,0.00%
3712,2009,Qtr 1,March,1,0.0%,0.00%
3713,2009,Qtr 1,March,2,0.0%,0.00%
3714,2009,Qtr 1,March,3,0.0%,0.00%
3715,2009,Qtr 1,March,4,0.0%,0.00%
3716,2009,Qtr 1,March,5,0.0%,0.00%
3717,2009,Qtr 1,March,6,0.0%,0.00%
3718,2009,Qtr 1,March,7,0.0%,0.00%
3719,2009,Qtr 1,March,8,0.0%,0.00%
3720,2009,Qtr 1,March,9,0.0%,0.00%
3721,2009,Qtr 1,March,10,0.0%,0.00%
3722,2009,Qtr 1,March,11,0.0%,0.00%
3723,2009,Qtr 1,March,12,0.0%,0.00%
3724,2009,Qtr 1,March,13,0.0%,0.00%
3725,2009,Qtr 1,March,14,0.0%,0.00%
3726,2009,Qtr 1,March,15,0.0%,0.00%
3727,2009,Qtr 1,March,16,0.0%,0.00%
3728,2009,Qtr 1,March,17,0.0%,0.00%
3729,2009,Qtr 1,March,18,0.0%,0.00%
3730,2009,Qtr 1,March,19,0.0%,0.00%
3731,2009,Qtr 1,March,20,0.0%,0.00%
3732,2009,Qtr 1,March,21,0.0%,0.00%
3733,2009,Qtr 1,March,22,0.0%,0.00%
3734,2009,Qtr 1,March,23,0.0%,0.00%
3735,2009,Qtr 1,March,24,0.0%,0.00%
3736,2009,Qtr 1,March,25,0.0%,0.00%
3737,2009,Qtr 1,March,26,0.0%,0.00%
3738,2009,Qtr 1,March,27,0.0%,0.00%
3739,2009,Qtr 1,March,28,0.0%,0.00%
3740,2009,Qtr 1,March,29,0.0%,0.00%
3741,2009,Qtr 1,March,30,0.0%,0.00%
3742,2009,Qtr 1,March,31,0.0%,0.00%
3743,2009,Qtr 2,April,1,0.0%,0.00%
3744,2009,Qtr 2,April,2,0.0%,0.00%
3745,2009,Qtr 2,April,3,0.0%,0.00%
3746,2009,Qtr 2,April,4,0.0%,0.00%
3747,2009,Qtr 2,April,5,0.0%,0.00%
3748,2009,Qtr 2,April,6,0.0%,0.00%
3749,2009,Qtr 2,April,7,0.0%,0.00%
3750,2009,Qtr 2,April,8,0.0%,0.00%
3751,2009,Qtr 2,April,9,0.0%,0.00%
3752,2009,Qtr 2,April,10,0.0%,0.00%
3753,2009,Qtr 2,April,11,0.0%,0.00%
3754,2009,Qtr 2,April,12,0.0%,0.00%
3755,2009,Qtr 2,April,13,0.0%,0.00%
3756,2009,Qtr 2,April,14,0.0%,0.00%
3757,2009,Qtr 2,April,15,0.0%,0.00%
3758,2009,Qtr 2,April,16,0.0%,0.00%
3759,2009,Qtr 2,April,17,0.0%,0.00%
3760,2009,Qtr 2,April,18,0.0%,0.00%
3761,2009,Qtr 2,April,19,0.0%,0.00%
3762,2009,Qtr 2,April,20,0.0%,0.00%
3763,2009,Qtr 2,April,21,0.0%,0.00%
3764,2009,Qtr 2,April,22,0.0%,0.00%
3765,2009,Qtr 2,April,23,0.0%,0.00%
3766,2009,Qtr 2,April,24,0.0%,0.00%
3767,2009,Qtr 2,April,25,0.0%,0.00%
3768,2009,Qtr 2,April,26,0.0%,0.00%
3769,2009,Qtr 2,April,27,0.0%,0.00%
3770,2009,Qtr 2,April,28,0.0%,0.00%
3771,2009,Qtr 2,April,29,0.0%,0.00%
3772,2009,Qtr 2,April,30,0.0%,0.00%
3773,2009,Qtr 2,May,1,0.0%,0.00%
3774,2009,Qtr 2,May,2,0.0%,0.00%
3775,2009,Qtr 2,May,3,0.0%,0.00%
3776,2009,Qtr 2,May,4,0.0%,0.00%
3777,2009,Qtr 2,May,5,0.0%,0.00%
3778,2009,Qtr 2,May,6,0.0%,0.00%
3779,2009,Qtr 2,May,7,0.0%,0.00%
3780,2009,Qtr 2,May,8,0.0%,0.00%
3781,2009,Qtr 2,May,9,0.0%,0.00%
3782,2009,Qtr 2,May,10,0.0%,0.00%
3783,2009,Qtr 2,May,11,0.0%,0.00%
3784,2009,Qtr 2,May,12,0.0%,0.00%
3785,2009,Qtr 2,May,13,0.0%,0.00%
3786,2009,Qtr 2,May,14,0.0%,0.00%
3787,2009,Qtr 2,May,15,0.0%,0.00%
3788,2009,Qtr 2,May,16,0.0%,0.00%
3789,2009,Qtr 2,May,17,0.0%,0.00%
3790,2009,Qtr 2,May,18,0.0%,0.00%
3791,2009,Qtr 2,May,19,0.0%,0.00%
3792,2009,Qtr 2,May,20,0.0%,0.00%
3793,2009,Qtr 2,May,21,0.0%,0.00%
3794,2009,Qtr 2,May,22,0.0%,0.00%
3795,2009,Qtr 2,May,23,0.0%,0.00%
3796,2009,Qtr 2,May,24,0.0%,0.00%
3797,2009,Qtr 2,May,25,0.0%,0.00%
3798,2009,Qtr 2,May,26,0.0%,0.00%
3799,2009,Qtr 2,May,27,0.0%,0.00%
3800,2009,Qtr 2,May,28,0.0%,0.00%
3801,2009,Qtr 2,May,29,0.0%,0.00%
3802,2009,Qtr 2,May,30,0.0%,0.00%
3803,2009,Qtr 2,May,31,0.0%,0.00%
3804,2009,Qtr 2,June,1,0.0%,0.00%
3805,2009,Qtr 2,June,2,0.0%,0.00%
3806,2009,Qtr 2,June,3,0.0%,0.00%
3807,2009,Qtr 2,June,4,0.0%,0.00%
3808,2009,Qtr 2,June,5,0.0%,0.00%
3809,2009,Qtr 2,June,6,0.0%,0.00%
3810,2009,Qtr 2,June,7,0.0%,0.00%
3811,2009,Qtr 2,June,8,0.0%,0.00%
3812,2009,Qtr 2,June,9,0.0%,0.00%
3813,2009,Qtr 2,June,10,0.0%,0.00%
3814,2009,Qtr 2,June,11,0.0%,0.00%
3815,2009,Qtr 2,June,12,0.0%,0.00%
3816,2009,Qtr 2,June,13,0.0%,0.00%
3817,2009,Qtr 2,June,14,0.0%,0.00%
3818,2009,Qtr 2,June,15,0.0%,0.00%
3819,2009,Qtr 2,June,16,0.0%,0.00%
3820,2009,Qtr 2,June,17,0.0%,0.00%
3821,2009,Qtr 2,June,18,0.0%,0.00%
3822,2009,Qtr 2,June,19,0.0%,0.00%
3823,2009,Qtr 2,June,20,0.0%,0.00%
3824,2009,Qtr 2,June,21,0.0%,0.00%
3825,2009,Qtr 2,June,22,0.0%,0.00%
3826,2009,Qtr 2,June,23,0.0%,0.00%
3827,2009,Qtr 2,June,24,0.0%,0.00%
3828,2009,Qtr 2,June,25,0.0%,0.00%
3829,2009,Qtr 2,June,26,0.0%,0.00%
3830,2009,Qtr 2,June,27,0.0%,0.00%
3831,2009,Qtr 2,June,28,0.0%,0.00%
3832,2009,Qtr 2,June,29,0.0%,0.00%
3833,2009,Qtr 2,June,30,0.0%,0.00%
3834,2009,Qtr 3,July,1,0.0%,0.00%
3835,2009,Qtr 3,July,2,0.0%,0.00%
3836,2009,Qtr 3,July,3,0.0%,0.00%
3837,2009,Qtr 3,July,4,0.0%,0.00%
3838,2009,Qtr 3,July,5,0.0%,0.00%
3839,2009,Qtr 3,July,6,0.0%,0.00%
3840,2009,Qtr 3,July,7,0.0%,0.00%
3841,2009,Qtr 3,July,8,0.0%,0.00%
3842,2009,Qtr 3,July,9,0.0%,0.00%
3843,2009,Qtr 3,July,10,0.0%,0.00%
3844,2009,Qtr 3,July,11,0.0%,0.00%
3845,2009,Qtr 3,July,12,0.0%,0.00%
3846,2009,Qtr 3,July,13,0.0%,0.00%
3847,2009,Qtr 3,July,14,0.0%,0.00%
3848,2009,Qtr 3,July,15,0.0%,0.00%
3849,2009,Qtr 3,July,16,0.0%,0.00%
3850,2009,Qtr 3,July,17,0.0%,0.00%
3851,2009,Qtr 3,July,18,0.0%,0.00%
3852,2009,Qtr 3,July,19,0.0%,0.00%
3853,2009,Qtr 3,July,20,0.0%,0.00%
3854,2009,Qtr 3,July,21,0.0%,0.00%
3855,2009,Qtr 3,July,22,0.0%,0.00%
3856,2009,Qtr 3,July,23,0.0%,0.00%
3857,2009,Qtr 3,July,24,0.0%,0.00%
3858,2009,Qtr 3,July,25,0.0%,0.00%
3859,2009,Qtr 3,July,26,0.0%,0.00%
3860,2009,Qtr 3,July,27,0.0%,0.00%
3861,2009,Qtr 3,July,28,0.0%,0.00%
3862,2009,Qtr 3,July,29,0.0%,0.00%
3863,2009,Qtr 3,July,30,0.0%,0.00%
3864,2009,Qtr 3,July,31,0.0%,0.00%
3865,2009,Qtr 3,August,1,0.0%,0.00%
3866,2009,Qtr 3,August,2,0.0%,0.00%
3867,2009,Qtr 3,August,3,0.0%,0.00%
3868,2009,Qtr 3,August,4,0.0%,0.00%
3869,2009,Qtr 3,August,5,0.0%,0.00%
3870,2009,Qtr 3,August,6,0.0%,0.00%
3871,2009,Qtr 3,August,7,0.0%,0.00%
3872,2009,Qtr 3,August,8,0.0%,0.00%
3873,2009,Qtr 3,August,9,0.0%,0.00%
3874,2009,Qtr 3,August,10,0.0%,0.00%
3875,2009,Qtr 3,August,11,0.0%,0.00%
3876,2009,Qtr 3,August,12,0.0%,0.00%
3877,2009,Qtr 3,August,13,0.0%,0.00%
3878,2009,Qtr 3,August,14,0.0%,0.00%
3879,2009,Qtr 3,August,15,0.0%,0.00%
3880,2009,Qtr 3,August,16,0.0%,0.00%
3881,2009,Qtr 3,August,17,0.0%,0.00%
3882,2009,Qtr 3,August,18,0.0%,0.00%
3883,2009,Qtr 3,August,19,0.0%,0.00%
3884,2009,Qtr 3,August,20,0.0%,0.00%
3885,2009,Qtr 3,August,21,0.0%,0.00%
3886,2009,Qtr 3,August,22,0.0%,0.00%
3887,2009,Qtr 3,August,23,0.0%,0.00%
3888,2009,Qtr 3,August,24,0.0%,0.00%
3889,2009,Qtr 3,August,25,0.0%,0.00%
3890,2009,Qtr 3,August,26,0.0%,0.00%
3891,2009,Qtr 3,August,27,0.0%,0.00%
3892,2009,Qtr 3,August,28,0.0%,0.00%
3893,2009,Qtr 3,August,29,0.0%,0.00%
3894,2009,Qtr 3,August,30,0.0%,0.00%
3895,2009,Qtr 3,August,31,0.0%,0.00%
3896,2009,Qtr 3,September,1,0.0%,0.00%
3897,2009,Qtr 3,September,2,0.0%,0.00%
3898,2009,Qtr 3,September,3,0.0%,0.00%
3899,2009,Qtr 3,September,4,0.0%,0.00%
3900,2009,Qtr 3,September,5,0.0%,0.00%
3901,2009,Qtr 3,September,6,0.0%,0.00%
3902,2009,Qtr 3,September,7,0.0%,0.00%
3903,2009,Qtr 3,September,8,0.0%,0.00%
3904,2009,Qtr 3,September,9,0.0%,0.00%
3905,2009,Qtr 3,September,10,0.0%,0.00%
3906,2009,Qtr 3,September,11,0.0%,0.00%
3907,2009,Qtr 3,September,12,0.0%,0.00%
3908,2009,Qtr 3,September,13,0.0%,0.00%
3909,2009,Qtr 3,September,14,0.0%,0.00%
3910,2009,Qtr 3,September,15,0.0%,0.00%
3911,2009,Qtr 3,September,16,0.0%,0.00%
3912,2009,Qtr 3,September,17,0.0%,0.00%
3913,2009,Qtr 3,September,18,0.0%,0.00%
3914,2009,Qtr 3,September,19,0.0%,0.00%
3915,2009,Qtr 3,September,20,0.0%,0.00%
3916,2009,Qtr 3,September,21,0.0%,0.00%
3917,2009,Qtr 3,September,22,0.0%,0.00%
3918,2009,Qtr 3,September,23,0.0%,0.00%
3919,2009,Qtr 3,September,24,0.0%,0.00%
3920,2009,Qtr 3,September,25,0.0%,0.00%
3921,2009,Qtr 3,September,26,0.0%,0.00%
3922,2009,Qtr 3,September,27,0.0%,0.00%
3923,2009,Qtr 3,September,28,0.0%,0.00%
3924,2009,Qtr 3,September,29,0.0%,0.00%
3925,2009,Qtr 3,September,30,0.0%,0.00%
3926,2009,Qtr 4,October,1,0.0%,0.00%
3927,2009,Qtr 4,October,2,0.0%,0.00%
3928,2009,Qtr 4,October,3,0.0%,0.00%
3929,2009,Qtr 4,October,4,0.0%,0.00%
3930,2009,Qtr 4,October,5,0.0%,0.00%
3931,2009,Qtr 4,October,6,0.0%,0.00%
3932,2009,Qtr 4,October,7,0.0%,0.00%
3933,2009,Qtr 4,October,8,0.0%,0.00%
3934,2009,Qtr 4,October,9,0.0%,0.00%
3935,2009,Qtr 4,October,10,0.0%,0.00%
3936,2009,Qtr 4,October,11,0.0%,0.00%
3937,2009,Qtr 4,October,12,0.0%,0.00%
3938,2009,Qtr 4,October,13,0.0%,0.00%
3939,2009,Qtr 4,October,14,0.0%,0.00%
3940,2009,Qtr 4,October,15,0.0%,0.00%
3941,2009,Qtr 4,October,16,0.0%,0.00%
3942,2009,Qtr 4,October,17,0.0%,0.00%
3943,2009,Qtr 4,October,18,0.0%,0.00%
3944,2009,Qtr 4,October,19,0.0%,0.00%
3945,2009,Qtr 4,October,20,0.0%,0.00%
3946,2009,Qtr 4,October,21,0.0%,0.00%
3947,2009,Qtr 4,October,22,0.0%,0.00%
3948,2009,Qtr 4,October,23,0.0%,0.00%
3949,2009,Qtr 4,October,24,0.0%,0.00%
3950,2009,Qtr 4,October,25,0.0%,0.00%
3951,2009,Qtr 4,October,26,0.0%,0.00%
3952,2009,Qtr 4,October,27,0.0%,0.00%
3953,2009,Qtr 4,October,28,0.0%,0.00%
3954,2009,Qtr 4,October,29,0.0%,0.00%
3955,2009,Qtr 4,October,30,0.0%,0.00%
3956,2009,Qtr 4,October,31,0.0%,0.00%
3957,2009,Qtr 4,November,1,0.0%,0.00%
3958,2009,Qtr 4,November,2,0.0%,0.00%
3959,2009,Qtr 4,November,3,0.0%,0.00%
3960,2009,Qtr 4,November,4,0.0%,0.00%
3961,2009,Qtr 4,November,5,0.0%,0.00%
3962,2009,Qtr 4,November,6,0.0%,0.00%
3963,2009,Qtr 4,November,7,0.0%,0.00%
3964,2009,Qtr 4,November,8,0.0%,0.00%
3965,2009,Qtr 4,November,9,0.0%,0.00%
3966,2009,Qtr 4,November,10,0.0%,0.00%
3967,2009,Qtr 4,November,11,0.0%,0.00%
3968,2009,Qtr 4,November,12,0.0%,0.00%
3969,2009,Qtr 4,November,13,0.0%,0.00%
3970,2009,Qtr 4,November,14,0.0%,0.00%
3971,2009,Qtr 4,November,15,0.0%,0.00%
3972,2009,Qtr 4,November,16,0.0%,0.00%
3973,2009,Qtr 4,November,17,0.0%,0.00%
3974,2009,Qtr 4,November,18,0.0%,0.00%
3975,2009,Qtr 4,November,19,0.0%,0.00%
3976,2009,Qtr 4,November,20,0.0%,0.00%
3977,2009,Qtr 4,November,21,0.0%,0.00%
3978,2009,Qtr 4,November,22,0.0%,0.00%
3979,2009,Qtr 4,November,23,0.0%,0.00%
3980,2009,Qtr 4,November,24,0.0%,0.00%
3981,2009,Qtr 4,November,25,0.0%,0.00%
3982,2009,Qtr 4,November,26,0.0%,0.00%
3983,2009,Qtr 4,November,27,0.0%,0.00%
3984,2009,Qtr 4,November,28,0.0%,0.00%
3985,2009,Qtr 4,November,29,0.0%,0.00%
3986,2009,Qtr 4,November,30,0.0%,0.00%
3987,2009,Qtr 4,December,1,0.0%,0.00%
3988,2009,Qtr 4,December,2,0.0%,0.00%
3989,2009,Qtr 4,December,3,0.0%,0.00%
3990,2009,Qtr 4,December,4,0.0%,0.00%
3991,2009,Qtr 4,December,5,0.0%,0.00%
3992,2009,Qtr 4,December,6,0.0%,0.00%
3993,2009,Qtr 4,December,7,0.0%,0.00%
3994,2009,Qtr 4,December,8,0.0%,0.00%
3995,2009,Qtr 4,December,9,0.0%,0.00%
3996,2009,Qtr 4,December,10,0.0%,0.00%
3997,2009,Qtr 4,December,11,0.0%,0.00%
3998,2009,Qtr 4,December,12,0.0%,0.00%
3999,2009,Qtr 4,December,13,0.0%,0.00%
4000,2009,Qtr 4,December,14,0.0%,0.00%
4001,2009,Qtr 4,December,15,0.0%,0.00%
4002,2009,Qtr 4,December,16,0.0%,0.00%
4003,2009,Qtr 4,December,17,0.0%,0.00%
4004,2009,Qtr 4,December,18,0.0%,0.00%
4005,2009,Qtr 4,December,19,0.0%,0.00%
4006,2009,Qtr 4,December,20,0.0%,0.00%
4007,2009,Qtr 4,December,21,0.0%,0.00%
4008,2009,Qtr 4,December,22,0.0%,0.00%
4009,2009,Qtr 4,December,23,0.0%,0.00%
4010,2009,Qtr 4,December,24,0.0%,0.00%
4011,2009,Qtr 4,December,25,0.0%,0.00%
4012,2009,Qtr 4,December,26,0.0%,0.00%
4013,2009,Qtr 4,December,27,0.0%,0.00%
4014,2009,Qtr 4,December,28,0.0%,0.00%
4015,2009,Qtr 4,December,29,0.0%,0.00%
4016,2009,Qtr 4,December,30,0.0%,0.00%
4017,2009,Qtr 4,December,31,0.0%,0.00%
4018,2010,Qtr 1,January,1,0.0%,0.00%
4019,2010,Qtr 1,January,2,0.0%,0.00%
